URL_Info,local_header_offset,compressed_size,uncompressed_size,compression,crc32,flags
S4/D04/D04_R2/S4_D04_R2_IMAG0020.JPG,61007928297,1074613,1074613,0,428891679,0
S4/D04/D04_R2/S4_D04_R2_IMAG0211.JPG,61178458246,1220598,1220598,0,1661842746,0
S4/D04/D04_R2/S4_D04_R2_IMAG0212.JPG,61179678910,1220441,1220441,0,4225721345,0
S4/D04/D04_R2/S4_D04_R2_IMAG0213.JPG,61180899417,1153648,1153648,0,3718567092,0
S4/D04/D04_R2/S4_D04_R2_IMAG0303.JPG,61261335260,1231572,1231572,0,2892288179,0
S4/D04/D04_R2/S4_D04_R2_IMAG0304.JPG,61262566898,1227310,1227310,0,685674297,0
S4/D04/D04_R2/S4_D04_R2_IMAG0305.JPG,61263794274,1162293,1162293,0,1469581614,0
S4/D05/D05_R2/S4_D05_R2_IMAG0272.JPG,61696437241,681945,681945,0,445251531,0
S4/D05/D05_R2/S4_D05_R2_IMAG0273.JPG,61697119252,682539,682539,0,253605793,0
S4/D05/D05_R2/S4_D05_R2_IMAG0274.JPG,61697801857,620411,620411,0,3937150059,0
S4/D05/D05_R2/S4_D05_R2_IMAG0284.JPG,61705441731,857240,857240,0,3816749775,0
S4/D05/D05_R2/S4_D05_R2_IMAG0285.JPG,61706299037,814255,814255,0,4200732949,0
S4/D05/D05_R2/S4_D05_R2_IMAG0286.JPG,61707113358,675859,675859,0,2588893210,0
S4/D06/D06_R2/S4_D06_R2_IMAG0388.JPG,65829565874,825990,825990,0,2358384343,0
S4/D06/D06_R2/S4_D06_R2_IMAG0389.JPG,65830391930,831110,831110,0,1407686670,0
S4/D06/D06_R2/S4_D06_R2_IMAG0390.JPG,65831223106,783196,783196,0,185472683,0
S4/D06/D06_R2/S4_D06_R2_IMAG2866.JPG,67289939839,569076,569076,0,2951042009,0
S4/D06/D06_R2/S4_D06_R2_IMAG2867.JPG,67290508981,495333,495333,0,17734396,0
S4/D06/D06_R2/S4_D06_R2_IMAG2868.JPG,67291004380,446340,446340,0,2923140695,0
S4/D07/D07_R1/S4_D07_R1_IMAG0016.JPG,67530937202,906497,906497,0,1547950372,0
S4/D07/D07_R1/S4_D07_R1_IMAG0017.JPG,67531843765,1001908,1001908,0,1726393215,0
S4/D07/D07_R1/S4_D07_R1_IMAG0018.JPG,67532845739,897114,897114,0,3628763247,0
S4/D07/D07_R1/S4_D07_R1_IMAG0067.JPG,67573457569,810784,810784,0,2191671522,0
S4/D07/D07_R1/S4_D07_R1_IMAG0068.JPG,67574268419,813101,813101,0,3397755303,0
S4/D07/D07_R1/S4_D07_R1_IMAG0069.JPG,67575081586,753348,753348,0,1787046727,0
S4/D09/D09_R2/S4_D09_R2_IMAG0088.JPG,72594809925,851573,851573,0,3296097431,0
S4/D09/D09_R2/S4_D09_R2_IMAG0089.JPG,72595661564,852200,852200,0,2288230376,0
S4/D09/D09_R2/S4_D09_R2_IMAG0090.JPG,72596513830,785133,785133,0,2728294502,0
S4/D11/D11_R1/S4_D11_R1_IMAG0095.JPG,76831051999,746823,746823,0,460139163,0
S4/D11/D11_R1/S4_D11_R1_IMAG0096.JPG,76831798888,745985,745985,0,1105105147,0
S4/D11/D11_R1/S4_D11_R1_IMAG0097.JPG,76832544939,683128,683128,0,2684448686,0
S4/D11/D11_R1/S4_D11_R1_IMAG0118.JPG,76845015189,525201,525201,0,3633200173,0
S4/D11/D11_R1/S4_D11_R1_IMAG0378.JPG,76964871915,304262,304262,0,3286952994,0
S4/D11/D11_R1/S4_D11_R1_IMAG0379.JPG,76965176243,303471,303471,0,2052006987,0
S4/D11/D11_R1/S4_D11_R1_IMAG0380.JPG,76965479780,238188,238188,0,4246868639,0
S4/D12/D12_R2/S4_D12_R2_IMAG0600.JPG,79559071412,1134898,1134898,0,1536125083,0
S4/D12/D12_R2/S4_D12_R2_IMAG0601.JPG,79560206376,1138362,1138362,0,1647574018,0
S4/D12/D12_R2/S4_D12_R2_IMAG0602.JPG,79561344804,1070519,1070519,0,4199190074,0
S4/D12/D12_R2/S4_D12_R2_IMAG0879.JPG,79829766785,461850,461850,0,1652434187,0
S4/D12/D12_R2/S4_D12_R2_IMAG0880.JPG,79830228701,428442,428442,0,3674391706,0
S4/D12/D12_R2/S4_D12_R2_IMAG0881.JPG,79830657209,439944,439944,0,2770565536,0
S4/D12/D12_R2/S4_D12_R2_IMAG0969.JPG,79882789040,656619,656619,0,2546267878,0
S4/D13/D13_R2/S4_D13_R2_IMAG0188.JPG,82112559837,853644,853644,0,1640611225,0
S4/D13/D13_R2/S4_D13_R2_IMAG0189.JPG,82113413547,853943,853943,0,3130135624,0
S4/D13/D13_R2/S4_D13_R2_IMAG0190.JPG,82114267556,787118,787118,0,1583387702,0
S4/D13/D13_R2/S4_D13_R2_IMAG0325.JPG,82223967508,679417,679417,0,1668005437,0
S4/D13/D13_R2/S4_D13_R2_IMAG0326.JPG,82224646991,678945,678945,0,4166330905,0
S4/D13/D13_R2/S4_D13_R2_IMAG0327.JPG,82225326002,613507,613507,0,2561562281,0
S4/E01/E01_R1/S4_E01_R1_IMAG0225.JPG,84720298113,977253,977253,0,3039119193,0
S4/E01/E01_R2/S4_E01_R2_IMAG0177.JPG,84989261024,1150885,1150885,0,3608271031,0
S4/E01/E01_R2/S4_E01_R2_IMAG0178.JPG,84990411975,1158157,1158157,0,4106849593,0
S4/E01/E01_R2/S4_E01_R2_IMAG0179.JPG,84991570198,1099056,1099056,0,625412497,0
S4/E01/E01_R2/S4_E01_R2_IMAG0264.JPG,85076973702,605731,605731,0,902087217,0
S4/E01/E01_R2/S4_E01_R2_IMAG0265.JPG,85077579499,604523,604523,0,1887801612,0
S4/E01/E01_R2/S4_E01_R2_IMAG0266.JPG,85078184088,540730,540730,0,3517498915,0
S4/E02/E02_R1/S4_E02_R1_IMAG0074.JPG,88864564600,839342,839342,0,35302989,0
S4/E02/E02_R1/S4_E02_R1_IMAG0075.JPG,88865404008,836945,836945,0,1549542930,0
S4/E02/E02_R1/S4_E02_R1_IMAG0076.JPG,88866241019,773088,773088,0,1582598802,0
S4/E02/E02_R1/S4_E02_R1_IMAG0083.JPG,88871205743,1454722,1454722,0,2162471754,0
S4/E02/E02_R1/S4_E02_R1_IMAG0084.JPG,88872660531,1457254,1457254,0,622392074,0
S4/E02/E02_R1/S4_E02_R1_IMAG0085.JPG,88874117851,1392002,1392002,0,4055272878,0
S4/E02/E02_R1/S4_E02_R1_IMAG0204.JPG,89023578159,1428267,1428267,0,3782594641,0
S4/E02/E02_R1/S4_E02_R1_IMAG0205.JPG,89025006492,1431580,1431580,0,1729449234,0
S4/E02/E02_R1/S4_E02_R1_IMAG0206.JPG,89026438138,1366805,1366805,0,747104163,0
S4/E02/E02_R1/S4_E02_R1_IMAG0213.JPG,89036220466,1359402,1359402,0,665247815,0
S4/E02/E02_R1/S4_E02_R1_IMAG0214.JPG,89037579934,492133,492133,0,1194265240,0
S4/E02/E02_R1/S4_E02_R1_IMAG0215.JPG,89038072133,210767,210767,0,495044501,0
S4/E02/E02_R1/S4_E02_R1_IMAG1688.JPG,90792945144,1313073,1313073,0,4255290187,0
S4/E02/E02_R1/S4_E02_R1_IMAG1689.JPG,90794258283,1304759,1304759,0,2766718063,0
S4/E02/E02_R1/S4_E02_R1_IMAG1690.JPG,90795563108,1233271,1233271,0,145943993,0
S4/E02/E02_R1/S4_E02_R1_IMAG1754.JPG,90868165428,1336991,1336991,0,1986919009,0
S4/E02/E02_R1/S4_E02_R1_IMAG1755.JPG,90869502485,1337478,1337478,0,2669372427,0
S4/E02/E02_R1/S4_E02_R1_IMAG1756.JPG,90870840029,1271884,1271884,0,210744291,0
S4/E02/E02_R1/S4_E02_R1_IMAG1781.JPG,90901469435,1011794,1011794,0,3025488303,0
S4/E02/E02_R1/S4_E02_R1_IMAG1782.JPG,90902481295,918046,918046,0,1000052265,0
S4/E02/E02_R1/S4_E02_R1_IMAG1783.JPG,90903399407,592459,592459,0,3626952594,0
S4/E03/E03_R1/S4_E03_R1_IMAG1195.JPG,93599339633,860279,860279,0,155234597,0
S4/E03/E03_R1/S4_E03_R1_IMAG1196.JPG,93600199978,859926,859926,0,7646823,0
S4/E03/E03_R1/S4_E03_R1_IMAG1197.JPG,93601059970,796516,796516,0,3348566342,0
S4/E03/E03_R2/S4_E03_R2_IMAG0748.JPG,94365178932,658754,658754,0,3303386674,0
S4/E03/E03_R2/S4_E03_R2_IMAG0749.JPG,94365837752,655306,655306,0,1859191373,0
S4/E03/E03_R2/S4_E03_R2_IMAG0750.JPG,94366493124,588648,588648,0,2956427972,0
S4/E03/E03_R2/S4_E03_R2_IMAG1762.JPG,95049822675,674193,674193,0,2345903337,0
S4/E03/E03_R2/S4_E03_R2_IMAG1763.JPG,95050496934,671331,671331,0,2495924256,0
S4/E03/E03_R2/S4_E03_R2_IMAG1764.JPG,95051168331,604840,604840,0,360653473,0
S4/E03/E03_R2/S4_E03_R2_IMAG1934.JPG,95142387945,508415,508415,0,3781299981,0
S4/E03/E03_R2/S4_E03_R2_IMAG1935.JPG,95142896426,510188,510188,0,2487652831,0
S4/E03/E03_R2/S4_E03_R2_IMAG1936.JPG,95143406680,447744,447744,0,4102306791,0
S4/E04/E04_R1/S4_E04_R1_IMAG0045.JPG,96257520972,870305,870305,0,1660277626,0
S4/E04/E04_R1/S4_E04_R1_IMAG0046.JPG,96258391343,865857,865857,0,2747732386,0
S4/E04/E04_R1/S4_E04_R1_IMAG0047.JPG,96259257266,798259,798259,0,1996547521,0
S4/E04/E04_R1/S4_E04_R1_IMAG0200.JPG,96392874332,995397,995397,0,1928833912,0
S4/E04/E04_R1/S4_E04_R1_IMAG0201.JPG,96393869795,996134,996134,0,2931499323,0
S4/E04/E04_R1/S4_E04_R1_IMAG0202.JPG,96394865995,930571,930571,0,667742512,0
S4/E04/E04_R1/S4_E04_R1_IMAG1019.JPG,97275815944,1119277,1119277,0,1122887689,0
S4/E04/E04_R1/S4_E04_R1_IMAG1020.JPG,97276935287,1118022,1118022,0,2515931517,0
S4/E04/E04_R1/S4_E04_R1_IMAG1021.JPG,97278053375,1048750,1048750,0,2652839963,0
S4/E04/E04_R2/S4_E04_R2_IMAG0294.JPG,98435052498,1074516,1074516,0,3302838977,0
S4/E04/E04_R2/S4_E04_R2_IMAG0295.JPG,98436127080,1067975,1067975,0,2624622176,0
S4/E04/E04_R2/S4_E04_R2_IMAG0296.JPG,98437195121,1014378,1014378,0,2462789780,0
S4/E04/E04_R2/S4_E04_R2_IMAG2624.JPG,100911305785,872951,872951,0,4021559342,0
S4/E04/E04_R2/S4_E04_R2_IMAG2625.JPG,100912178802,864941,864941,0,1102739902,0
S4/E04/E04_R2/S4_E04_R2_IMAG2626.JPG,100913043809,795644,795644,0,2302016611,0
S4/E04/E04_R2/S4_E04_R2_IMAG2676.JPG,100952609708,948438,948438,0,2075504712,0
S4/E04/E04_R2/S4_E04_R2_IMAG2677.JPG,100953558212,947272,947272,0,1311515567,0
S4/E04/E04_R2/S4_E04_R2_IMAG2678.JPG,100954505550,881246,881246,0,787876600,0
S4/E04/E04_R2/S4_E04_R2_IMAG2707.JPG,100969507667,865996,865996,0,2711776955,0
S4/E04/E04_R2/S4_E04_R2_IMAG2708.JPG,100970373729,868896,868896,0,897073568,0
S4/E04/E04_R2/S4_E04_R2_IMAG2709.JPG,100971242691,805972,805972,0,4076171256,0
S4/E04/E04_R2/S4_E04_R2_IMAG2875.JPG,101105071580,835444,835444,0,4246934443,0
S4/E04/E04_R2/S4_E04_R2_IMAG2876.JPG,101105907090,835680,835680,0,3586189189,0
S4/E04/E04_R2/S4_E04_R2_IMAG2877.JPG,101106742836,761029,761029,0,1962754232,0
S4/E05/E05_R2/S4_E05_R2_IMAG0399.JPG,102835274705,565854,565854,0,3411748614,0
S4/E05/E05_R2/S4_E05_R2_IMAG0400.JPG,102835840625,554426,554426,0,562597877,0
S4/E05/E05_R2/S4_E05_R2_IMAG0401.JPG,102836395117,483688,483688,0,843686205,0
S4/E05/E05_R2/S4_E05_R2_IMAG0402.JPG,102836878871,573689,573689,0,3774107798,0
S4/E05/E05_R2/S4_E05_R2_IMAG0403.JPG,102837452626,569875,569875,0,2702102225,0
S4/E05/E05_R2/S4_E05_R2_IMAG0404.JPG,102838022567,503553,503553,0,1158714326,0
S4/E05/E05_R2/S4_E05_R2_IMAG0790.JPG,103080348926,551564,551564,0,1565563871,0
S4/E05/E05_R2/S4_E05_R2_IMAG1472.JPG,103516604484,436929,436929,0,1825174577,0
S4/E05/E05_R2/S4_E05_R2_IMAG1473.JPG,103517041479,437218,437218,0,3693339397,0
S4/E05/E05_R2/S4_E05_R2_IMAG1474.JPG,103517478763,373078,373078,0,3689576625,0
S4/E06/E06_R2/S4_E06_R2_IMAG0528.JPG,105203500272,414051,414051,0,2303579559,0
S4/E06/E06_R2/S4_E06_R2_IMAG0529.JPG,105203914389,314809,314809,0,356080741,0
S4/E06/E06_R2/S4_E06_R2_IMAG0530.JPG,105204229264,241405,241405,0,3550748260,0
S4/E06/E06_R2/S4_E06_R2_IMAG0653.JPG,105306706518,643377,643377,0,3017266642,0
S4/E06/E06_R2/S4_E06_R2_IMAG0654.JPG,105307349961,633660,633660,0,2081137577,0
S4/E06/E06_R2/S4_E06_R2_IMAG0655.JPG,105307983687,563244,563244,0,1191730061,0
S4/E08/E08_R1/S4_E08_R1_IMAG0450.JPG,105965236851,691583,691583,0,4166351827,0
S4/E08/E08_R1/S4_E08_R1_IMAG0451.JPG,105965928500,695182,695182,0,1475606190,0
S4/E08/E08_R1/S4_E08_R1_IMAG0452.JPG,105966623748,634696,634696,0,3870631638,0
S4/E10/E10_R3/S4_E10_R3_IMAG0022.JPG,108136700800,793787,793787,0,2279922676,0
S4/E10/E10_R3/S4_E10_R3_IMAG0023.JPG,108137494653,793856,793856,0,1558687404,0
S4/E10/E10_R3/S4_E10_R3_IMAG0024.JPG,108138288575,724513,724513,0,2878918095,0
S4/E11/E11_R2/S4_E11_R2_IMAG0575.JPG,110622409558,915359,915359,0,676287758,0
S4/E11/E11_R2/S4_E11_R2_IMAG0576.JPG,110623324983,915560,915560,0,1968325988,0
S4/E11/E11_R2/S4_E11_R2_IMAG0577.JPG,110624240609,848923,848923,0,4000781861,0
S4/F01/F01_R1/S4_F01_R1_IMAG0017.JPG,113531590931,847797,847797,0,3486894381,0
S4/F01/F01_R1/S4_F01_R1_IMAG0018.JPG,113532438794,814632,814632,0,2344536101,0
S4/F01/F01_R1/S4_F01_R1_IMAG0019.JPG,113533253492,715407,715407,0,1037080272,0
S4/F01/F01_R1/S4_F01_R1_IMAG0748.JPG,114231041284,1157835,1157835,0,1945461639,0
S4/F01/F01_R1/S4_F01_R1_IMAG0749.JPG,114232199185,1100398,1100398,0,99951293,0
S4/F01/F01_R1/S4_F01_R1_IMAG0750.JPG,114233299649,1027988,1027988,0,600949678,0
S4/F01/F01_R1/S4_F01_R1_IMAG0810.JPG,114292052463,1140975,1140975,0,2489359869,0
S4/F01/F01_R1/S4_F01_R1_IMAG0811.JPG,114293193504,1153506,1153506,0,1233169225,0
S4/F01/F01_R1/S4_F01_R1_IMAG0812.JPG,114294347076,1093365,1093365,0,3510493513,0
S4/F01/F01_R2/S4_F01_R2_IMAG0176.JPG,114426058053,820891,820891,0,185393535,0
S4/F01/F01_R2/S4_F01_R2_IMAG0177.JPG,114426879010,889670,889670,0,3133001366,0
S4/F01/F01_R2/S4_F01_R2_IMAG0178.JPG,114427768746,846418,846418,0,270249968,0
S4/F01/F01_R2/S4_F01_R2_IMAG0452.JPG,114648254963,611523,611523,0,537265904,0
S4/F01/F01_R2/S4_F01_R2_IMAG0453.JPG,114648866552,609120,609120,0,1992571246,0
S4/F01/F01_R2/S4_F01_R2_IMAG0454.JPG,114649475738,548350,548350,0,173856797,0
S4/F01/F01_R2/S4_F01_R2_IMAG0458.JPG,114651733120,623850,623850,0,2114042208,0
S4/F01/F01_R2/S4_F01_R2_IMAG0459.JPG,114652357036,620593,620593,0,3902322997,0
S4/F01/F01_R2/S4_F01_R2_IMAG0460.JPG,114652977695,577504,577504,0,2554893324,0
S4/F01/F01_R2/S4_F01_R2_IMAG0721.JPG,114869067181,724311,724311,0,327180938,0
S4/F01/F01_R2/S4_F01_R2_IMAG0722.JPG,114869791558,739652,739652,0,4088431181,0
S4/F01/F01_R2/S4_F01_R2_IMAG0723.JPG,114870531276,683969,683969,0,4238203693,0
S4/F01/F01_R2/S4_F01_R2_IMAG0980.JPG,115040066328,639174,639174,0,323777603,0
S4/F01/F01_R2/S4_F01_R2_IMAG0981.JPG,115040705568,634062,634062,0,2813432797,0
S4/F01/F01_R2/S4_F01_R2_IMAG0982.JPG,115041339696,542563,542563,0,3514516746,0
S4/F03/F03_R1/S4_F03_R1_IMAG0096.JPG,119981876229,631032,631032,0,2344059737,0
S4/F03/F03_R1/S4_F03_R1_IMAG0637.JPG,120486205231,716781,716781,0,4030603505,0
S4/F03/F03_R2/S4_F03_R2_IMAG0023.JPG,120568672008,467723,467723,0,1151350632,0
S4/F03/F03_R2/S4_F03_R2_IMAG0024.JPG,120569139797,463874,463874,0,947562974,0
S4/F03/F03_R2/S4_F03_R2_IMAG0025.JPG,120569603737,397907,397907,0,3035160034,0
S4/F05/F05_R2/S4_F05_R2_IMAG0032.JPG,122767652754,1083065,1083065,0,1631268744,0
S4/F05/F05_R2/S4_F05_R2_IMAG0033.JPG,122768735885,1082541,1082541,0,657746136,0
S4/F05/F05_R2/S4_F05_R2_IMAG0034.JPG,122769818492,1013793,1013793,0,4012248284,0
S4/F07/F07_R1/S4_F07_R1_IMAG0189.JPG,123609493952,820225,820225,0,2348090379,0
S4/F07/F07_R1/S4_F07_R1_IMAG0190.JPG,123610314243,819641,819641,0,3840754525,0
S4/F07/F07_R1/S4_F07_R1_IMAG0191.JPG,123611133950,754868,754868,0,1520333500,0
S4/F07/F07_R1/S4_F07_R1_IMAG0198.JPG,123616590815,783851,783851,0,683355789,0
S4/F07/F07_R1/S4_F07_R1_IMAG0199.JPG,123617374732,787345,787345,0,3633760673,0
S4/F07/F07_R1/S4_F07_R1_IMAG0200.JPG,123618162143,715119,715119,0,1154627442,0
S4/F07/F07_R1/S4_F07_R1_IMAG0227.JPG,123631715665,577386,577386,0,2572165883,0
S4/F07/F07_R2/S4_F07_R2_IMAG0312.JPG,123759436269,691698,691698,0,3383056591,0
S4/F07/F07_R2/S4_F07_R2_IMAG0313.JPG,123760128033,734197,734197,0,3879660822,0
S4/F07/F07_R2/S4_F07_R2_IMAG0314.JPG,123760862296,704115,704115,0,3308773409,0
S4/F08/F08_R2/S4_F08_R2_IMAG0085.JPG,125387091328,776792,776792,0,709167466,0
S4/F08/F08_R2/S4_F08_R2_IMAG0086.JPG,125387868186,776148,776148,0,2384382454,0
S4/F08/F08_R2/S4_F08_R2_IMAG0087.JPG,125388644400,710255,710255,0,3523180038,0
S4/F08/F08_R2/S4_F08_R2_IMAG0253.JPG,125516625781,844479,844479,0,1495932343,0
S4/F08/F08_R2/S4_F08_R2_IMAG0254.JPG,125517470326,870338,870338,0,2391613867,0
S4/F08/F08_R2/S4_F08_R2_IMAG0255.JPG,125518340730,822678,822678,0,2404768306,0
S4/F08/F08_R2/S4_F08_R2_IMAG0256.JPG,125519163474,628132,628132,0,1391391342,0
S4/F08/F08_R2/S4_F08_R2_IMAG0257.JPG,125519791672,617956,617956,0,1859476809,0
S4/F08/F08_R2/S4_F08_R2_IMAG0258.JPG,125520409694,550763,550763,0,889905467,0
S4/F08/F08_R2/S4_F08_R2_IMAG0259.JPG,125520960523,663993,663993,0,1701103771,0
S4/F08/F08_R2/S4_F08_R2_IMAG0260.JPG,125521624582,665601,665601,0,1872917365,0
S4/F08/F08_R2/S4_F08_R2_IMAG0261.JPG,125522290249,601580,601580,0,3507611914,0
S4/F08/F08_R2/S4_F08_R2_IMAG0589.JPG,125758274416,564573,564573,0,337054245,0
S4/F08/F08_R2/S4_F08_R2_IMAG0590.JPG,125758839055,563773,563773,0,2679666110,0
S4/F08/F08_R2/S4_F08_R2_IMAG0591.JPG,125759402894,497633,497633,0,1045523511,0
S4/F08/F08_R2/S4_F08_R2_IMAG0788.JPG,125902115039,422435,422435,0,4162189833,0
S4/F08/F08_R2/S4_F08_R2_IMAG0789.JPG,125902537540,421192,421192,0,2879044137,0
S4/F08/F08_R2/S4_F08_R2_IMAG0790.JPG,125902958798,356166,356166,0,4045249377,0
S4/F08/F08_R2/S4_F08_R2_IMAG1240.JPG,126218867748,989174,989174,0,1868836300,0
S4/F08/F08_R2/S4_F08_R2_IMAG1241.JPG,126219856988,988918,988918,0,2046132503,0
S4/F08/F08_R2/S4_F08_R2_IMAG1242.JPG,126220845972,922012,922012,0,2845394237,0
S4/F08/F08_R2/S4_F08_R2_IMAG1338.JPG,126293852357,583119,583119,0,2013883149,0
S4/F08/F08_R2/S4_F08_R2_IMAG1339.JPG,126294435542,584057,584057,0,1499281494,0
S4/F08/F08_R2/S4_F08_R2_IMAG1340.JPG,126295019665,520214,520214,0,2372127356,0
S4/F08/F08_R2/S4_F08_R2_IMAG1344.JPG,126297543752,586404,586404,0,2837972391,0
S4/F08/F08_R2/S4_F08_R2_IMAG1345.JPG,126298130222,584760,584760,0,2125343717,0
S4/F08/F08_R2/S4_F08_R2_IMAG1346.JPG,126298715048,516041,516041,0,613344458,0
S4/F08/F08_R2/S4_F08_R2_IMAG1380.JPG,126317262378,353154,353154,0,829999014,0
S4/F08/F08_R2/S4_F08_R2_IMAG1381.JPG,126317615598,354478,354478,0,3103279926,0
S4/F08/F08_R2/S4_F08_R2_IMAG1382.JPG,126317970142,290541,290541,0,3009389956,0
S4/F08/F08_R2/S4_F08_R2_IMAG1395.JPG,126322572622,388534,388534,0,1672795287,0
S4/F08/F08_R2/S4_F08_R2_IMAG1396.JPG,126322961222,387917,387917,0,2650212659,0
S4/F08/F08_R2/S4_F08_R2_IMAG1397.JPG,126323349205,323195,323195,0,3077555762,0
S4/F08/F08_R2/S4_F08_R2_IMAG1425.JPG,126333130043,389870,389870,0,1124375868,0
S4/F08/F08_R2/S4_F08_R2_IMAG1426.JPG,126333519979,389369,389369,0,556770232,0
S4/F08/F08_R2/S4_F08_R2_IMAG1427.JPG,126333909414,323320,323320,0,2839150564,0
S4/F10/F10_R1/S4_F10_R1_IMAG0285.JPG,127034999666,462195,462195,0,1093735425,0
S4/F10/F10_R1/S4_F10_R1_IMAG0286.JPG,127035461927,464983,464983,0,1528552179,0
S4/F10/F10_R1/S4_F10_R1_IMAG0287.JPG,127035926976,396746,396746,0,922427434,0
S4/F10/F10_R1/S4_F10_R1_IMAG0309.JPG,127046754993,519067,519067,0,2317581196,0
S4/F10/F10_R1/S4_F10_R1_IMAG0310.JPG,127047274126,520521,520521,0,1832992153,0
S4/F10/F10_R1/S4_F10_R1_IMAG0311.JPG,127047794713,454075,454075,0,2476536370,0
S4/F10/F10_R1/S4_F10_R1_IMAG0342.JPG,127063283259,472546,472546,0,3014994509,0
S4/F10/F10_R1/S4_F10_R1_IMAG0343.JPG,127063755871,477502,477502,0,1955453943,0
S4/F10/F10_R1/S4_F10_R1_IMAG0344.JPG,127064233439,407920,407920,0,2831127479,0
S4/F10/F10_R1/S4_F10_R1_IMAG0447.JPG,127126944349,620110,620110,0,22630743,0
S4/F10/F10_R1/S4_F10_R1_IMAG0448.JPG,127127564525,660616,660616,0,1682923573,0
S4/F10/F10_R1/S4_F10_R1_IMAG0449.JPG,127128225207,627480,627480,0,2274321305,0
S4/F12/F12_R1/S4_F12_R1_IMAG0716.JPG,129469402382,826088,826088,0,948752360,0
S4/F12/F12_R1/S4_F12_R1_IMAG0717.JPG,129470228536,834957,834957,0,4109900841,0
S4/F12/F12_R1/S4_F12_R1_IMAG0718.JPG,129471063559,803874,803874,0,2754530037,0
S4/F12/F12_R1/S4_F12_R1_IMAG0897.JPG,129600669730,348880,348880,0,2013859880,0
S4/F12/F12_R1/S4_F12_R1_IMAG0898.JPG,129601018676,350271,350271,0,3243298475,0
S4/F12/F12_R1/S4_F12_R1_IMAG0899.JPG,129601369013,285531,285531,0,567051576,0
S4/F12/F12_R1/S4_F12_R1_IMAG1007.JPG,129666039798,799391,799391,0,1288060007,0
S4/F12/F12_R1/S4_F12_R1_IMAG1008.JPG,129666839255,812329,812329,0,1790058373,0
S4/F12/F12_R1/S4_F12_R1_IMAG1009.JPG,129667651650,754964,754964,0,3998867536,0
S4/F12/F12_R1/S4_F12_R1_IMAG1155.JPG,129769959022,503650,503650,0,3380678761,0
S4/F12/F12_R1/S4_F12_R1_IMAG1163.JPG,129774125057,514939,514939,0,3622461102,0
S4/F12/F12_R1/S4_F12_R1_IMAG1168.JPG,129776771511,532936,532936,0,2043839622,0
S4/F12/F12_R1/S4_F12_R1_IMAG1177.JPG,129781513037,560818,560818,0,723247255,0
S4/F12/F12_R1/S4_F12_R1_IMAG1853.JPG,130227506896,236050,236050,0,1066936903,0
S4/F12/F12_R1/S4_F12_R1_IMAG1854.JPG,130227743012,444839,444839,0,2245049460,0
S4/F12/F12_R1/S4_F12_R1_IMAG1855.JPG,130228187917,307454,307454,0,1200084305,0
S4/F12/F12_R1/S4_F12_R1_IMAG2015.JPG,130328994703,799800,799800,0,208675567,0
S4/F12/F12_R1/S4_F12_R1_IMAG2016.JPG,130329794569,799514,799514,0,1578598832,0
S4/F12/F12_R1/S4_F12_R1_IMAG2017.JPG,130330594149,734686,734686,0,3546021095,0
S4/F12/F12_R1/S4_F12_R1_IMAG2267.JPG,130509307082,297229,297229,0,3432758839,0
S4/F12/F12_R1/S4_F12_R1_IMAG2268.JPG,130509604377,303749,303749,0,2283969970,0
S4/F12/F12_R1/S4_F12_R1_IMAG2269.JPG,130509908192,249203,249203,0,3808069190,0
S4/F12/F12_R1/S4_F12_R1_IMAG2479.JPG,130655951798,648051,648051,0,820655880,0
S4/F12/F12_R1/S4_F12_R1_IMAG2480.JPG,130656599915,679720,679720,0,512255656,0
S4/F12/F12_R1/S4_F12_R1_IMAG2481.JPG,130657279701,797290,797290,0,2131610906,0
S4/F12/F12_R2/S4_F12_R2_IMAG0163.JPG,130824637808,956939,956939,0,3112640945,0
S4/F12/F12_R2/S4_F12_R2_IMAG0164.JPG,130825594813,956955,956955,0,2647366164,0
S4/F12/F12_R2/S4_F12_R2_IMAG0165.JPG,130826551834,890662,890662,0,1815205981,0
S4/F12/F12_R2/S4_F12_R2_IMAG0292.JPG,130931405114,1034126,1034126,0,2276009816,0
S4/F12/F12_R2/S4_F12_R2_IMAG0293.JPG,130932439306,1035448,1035448,0,2296840755,0
S4/F12/F12_R2/S4_F12_R2_IMAG0294.JPG,130933474820,995413,995413,0,785864314,0
S4/F13/F13_R1/S4_F13_R1_IMAG0255.JPG,131721988768,788937,788937,0,2000617256,0
S4/F13/F13_R1/S4_F13_R1_IMAG0256.JPG,131722777771,787778,787778,0,996828928,0
S4/F13/F13_R1/S4_F13_R1_IMAG0257.JPG,131723565615,723798,723798,0,167927349,0
S4/F13/F13_R1/S4_F13_R1_IMAG0282.JPG,131746046639,826713,826713,0,2556080220,0
S4/F13/F13_R1/S4_F13_R1_IMAG0283.JPG,131746873418,828822,828822,0,2988370020,0
S4/F13/F13_R1/S4_F13_R1_IMAG0284.JPG,131747702306,766342,766342,0,4269110277,0
S4/F13/F13_R1/S4_F13_R1_IMAG0314.JPG,131766731440,549575,549575,0,715354708,0
S4/F13/F13_R1/S4_F13_R1_IMAG0708.JPG,132026916614,536114,536114,0,3690982816,0
S4/F13/F13_R2/S4_F13_R2_IMAG0023.JPG,132091525912,555127,555127,0,2262364543,0
